"pid","assessed_value"
1506,198257.548237485
1507,213397.879110714
1508,157086.203791109
1509,116165.039444444
1510,68262.1105888889
1511,356173.325942857
1512,73499.8382333333
1513,218099.485322222
1514,136916.329271428
1515,346361.505485528
1516,109208.108292076
1517,151119.930066667
1518,549377.269966667
1519,633433.0857
1520,127449.726311111
1521,344630.0652
1522,1728081.18968485
1523,432857.504919048
1524,296056.7134
1525,253577.13999697
1526,112033.902990476
1527,342807.333995238
1528,194305.176052381
1529,91775.1449
1530,487787.002
1531,321616.426018182
1532,308871.921636364
1533,179567.953815448
1534,166517.516347619
1535,279060.140561905
1536,285957.9868
1537,210214.967595238
1538,446536.867233333
1539,158479.510590476
1540,151657.157395238
1541,460089.5313
1542,114631.201185714
1543,227146.774933333
1544,520019.168004762
1545,78484.6121555556
1546,617510.801566667
1547,185654.424622222
1548,297618.2522
1549,114795.683733333
1550,220164.042050201
1551,200276.894063348
1552,516020.452516667
1553,146212.859016038
1554,150575.869769231
1555,91272.6074333333
1556,102150.395366667
1557,483730.456066667
1558,60264.5843333333
1559,818403.536328571
1560,1011110.2213
1561,24327.4524843604
1562,201968.457855556
1563,182742.560171429
1564,285513.827676623
1565,1748066.6482
1566,302038.54882684
1567,236144.607711233
1568,627035.258366666
1569,235193.809259664
1570,1066285.32596667
1571,277015.858833333
1572,322899.279980953
1573,363193.658695238
1574,311482.801761905
1575,289229.514666667
1576,256145.194659307
1577,113492.9868
1578,478146.394266667
1579,283498.203747619
1580,274835.673042315
1581,94186.9124523809
1582,169145.493676262
1583,289847.795033333
1584,1194144.9169
1585,161406.627474603
1586,143723.3062
1587,540076.3882
1588,242912.849
1589,541643.151733333
1590,335469.187257143
1591,506756.980533333
1592,219377.807144444
1593,229443.155033333
1594,778842.271341269
1595,113748.789266667
1596,122377.162337984
1597,102593.016452869
1598,206608.397835088
1599,1418498.77993333
1600,136869.025661905
1601,298507.580633333
1602,187526.251855555
1603,181896.174646032
1604,134649.97702518
1605,228569.266061905
1606,118676.767104762
1607,129681.835705395
1608,1076937.53746667
1609,69971.0275872181
1610,216669.928834554
1611,583447.731777778
1612,320706.103514286
1613,251095.49979697
1614,102576.876033333
1615,1036794.67997619
1616,105720.195990476
1617,488382.480319267
1618,368181.487259649
1619,268796.567615243
1620,510840.142
1621,342352.188811111
1622,369079.124766667
1623,117659.461133333
1624,771012.356090476
1625,44427.7110774115
1626,664201.652466666
1627,374822.792190476
1628,263681.801228571
1629,68053.1442666667
1630,140505.603034488
1631,336644.360404762
1632,306346.657119048
1633,159278.294533333
1634,900292.2756
1635,512512.466866667
1636,198312.28721746
1637,272774.198244444
1638,276908.4739
1639,290740.269261905
1640,126252.145226984
1641,168030.042222222
1642,320219.864790476
1643,150164.922933333
1644,75358.5400666667
1645,367738.747628205
1646,240329.428361905
1647,381885.3512
1648,53432.2834888889
1649,506761.967614286
1650,184043.955628571
1651,281203.769844444
1652,92122.3500904762
1653,143084.178198701
1654,421670.521390476
1655,230776.2616
1656,401853.196980952
1657,260711.410733333
1658,211578.416828571
1659,895455.475733333
1660,259581.256435404
1661,168521.69201039
1662,228119.012909524
1663,279082.798138095
1664,424721.368690476
1665,229861.920051587
1666,170500.8441
1667,366611.452166667
1668,175243.529666667
1669,287523.890228571
1670,163609.166365568
1671,79114.8037333333
1672,254836.329451515
1673,293036.853490476
1674,565482.146520635
1675,130402.7833
1676,66071.3713888889
1677,364382.375566667
1678,123469.823476191
1679,47891.2666977689
1680,609258.801
1681,283733.6116
1682,144149.105695238
1683,150332.173009524
1684,140534.732617605
1685,493830.751281818
1686,240792.726966667
1687,56077.3202666667
1688,208709.114261172
1689,246554.1306
1690,282769.194819048
1691,619032.935733333
1692,235801.217690909
1693,281621.199483333
1694,173480.692622222
1695,292324.870066667
1696,113686.366231746
1697,244813.021485714
1698,272437.187781046
1699,269344.841766667
1700,101239.690433333
1701,256491.143
1702,75681.1850666667
1703,71006.2802
1704,144216.745166667
1705,282561.408166667
1706,201290.551647619
1707,195450.221071429
1708,196238.303425397
1709,261311.943333333
1710,413441.906790765
1711,89754.5034666666
1712,160566.4070614
1713,164005.03629697
1714,775353.5117
1715,218906.721366667
1716,314302.899285714
1717,189314.186542247
1718,147228.5674
1719,231201.001333333
1720,193508.819384848
1721,701013.790866667
1722,293527.787795561
1723,65717.6649390573
1724,68202.4933869692
1725,850662.450366667
1726,473501.394733334
1727,64700.9152287582
1728,286856.222028571
1729,68335.1679333333
1730,268844.35542381
1731,273823.697147619
1732,2378776.084
1733,223342.290466667
1734,136108.370064411
1735,189153.018266667
1736,393252.760833333
1737,198444.135419048
1738,256494.930474359
1739,217039.315277778
1740,72223.179915873
1741,318495.248533333
1742,81204.7316666667
1743,84103.3223238095
1744,168393.62024359
1745,648152.578466667
1746,960541.010290476
1747,350307.2081
1748,172128.808619048
1749,184954.71458648
1750,492984.2155
1751,207344.036762698
1752,1472197.3541718
1753,620270.076066667
1754,105467.338336508
1755,93294.7153507936
1756,323890.515
1757,791762.080970588
1758,232490.449933333
1759,564226.44145651
1760,108761.350957143
1761,357453.266888889
1762,97930.9291666667
1763,85891.8644333333
1764,1665589.2808
1765,425089.0216
1766,319611.902242857
1767,1302813.508
1768,94697.784047619
1769,373713.451666667
1770,189471.523965079
1771,284339.158828571
1772,84680.1136044567
1773,43502.0173964702
1774,588522.333233333
1775,186967.2007
1776,479840.819166666
1777,227320.831177778
1778,230296.269033333
1779,1414522.12153333
1780,147192.717166667
1781,65470.0765333333
1782,395284.1629
1783,223835.058476191
1784,211572.417655556
1785,222650.230490476
1786,375190.067728571
1787,167705.007838095
1788,243066.122154762
1789,579958.652966667
1790,287243.298733333
1791,184984.253348485
1792,531311.277666667
1793,36322.2881037518
1794,204045.6983
1795,97115.8480677656
1796,380309.379766667
1797,282503.167180952
1798,187145.370361905
1799,118734.202190476
1800,320616.329654457
1801,318147.676609524
1802,66890.7752666666
1803,893869.059147619
1804,279287.598133333
1805,77576.8237333334
1806,412185.2898
1807,178597.939300433
1808,249589.1871
1809,203839.6579
1810,688275.404133333
1811,40992.1802411977
1812,96657.5023232561
1813,536276.5065
1814,71634.1914380953
1815,420036.69160303
1816,141900.161652381
1817,110000.233554619
1818,277137.375380952
1819,204368.4668
1820,155855.117080112
1821,757356.911566666
1822,240584.934603175
1823,317023.256233333
1824,271856.414792157
1825,101431.264266667
1826,736825.494966667
1827,189323.882171148
1828,46264.1106666667
1829,849412.180714285
1830,209491.494801898
1831,310663.240176191
1832,259916.077466667
1833,596042.286380952
1834,372286.5369
1835,1505163.75503333
1836,1087978.19326667
1837,248714.367961905
1838,219634.186810856
1839,103858.306716162
1840,346744.349931746
1841,178132.317719048
1842,56577.7983963925
1843,264484.082747619
1844,148283.423986869
1845,169850.035722944
1846,144562.863328571
1847,283839.4144
1848,201660.715419048
1849,196952.844932479
1850,84197.3472
1851,242748.97649697
1852,341980.352587302
1853,616595.290090476
1854,143542.329331746
1855,254813.012690476
1856,952291.548766667
1857,330539.439885714
1858,706593.861442857
1859,220537.312812876
1860,297930.023333333
1861,406281.672833333
1862,84619.9010333333
1863,283739.162678788
1864,115357.692603175
1865,198618.2249
1866,59801.7760445505
1867,162437.0766
1868,255980.314904762
1869,184399.713466667
1870,1299285.78813333
1871,322773.761792308
1872,251821.5737
1873,198136.526680952
1874,172715.062423153
1875,150485.0583
1876,429283.0192
1877,258900.690714286
1878,230616.259336168
1879,445138.890066667
1880,330787.845265812
1881,474311.686114286
1882,798255.325888889
1883,290709.885688889
1884,120630.2758
1885,296233.144480953
1886,303874.372247619
1887,252645.493586081
1888,123514.451766667
1889,166036.304359452
1890,144640.842266667
1891,43362.8372879121
1892,30705.5626285714
1893,248118.986977778
1894,196265.3915
1895,313995.303844444
1896,206615.515733333
1897,569853.758566667
1898,162440.949677778
1899,421511.257133333
1900,591758.558266667
1901,353954.5082
1902,240893.340787302
1903,288785.983173669
1904,253868.007466667
1905,594041.277704762
1906,255755.680442857
1907,151172.809321429
1908,129603.709623809
1909,222202.454266667
1910,131257.060209091
1911,248915.923861905
1912,161607.696277922
1913,113069.9901
1914,296646.638966667
1915,110530.181921213
1916,199898.362790476
1917,120470.773971429
1918,492927.418366667
1919,216633.6445
1920,221233.063819048
1921,111166.479168398
1922,137188.045566667
1923,404124.578107071
1924,87654.8622857143
1925,562754.841182828
1926,551468.464961538
1927,236300.508747619
1928,165419.127152381
1929,218959.960433333
1930,186366.684966667
1931,681437.641230736
1932,46925.6536952381
1933,64706.6121090909
1934,112622.4264
1935,250341.730733333
1936,209843.885033333
1937,153128.124733333
1938,217427.839863492
1939,290392.621161905
1940,1398672.84486667
1941,163946.160433333
1942,226677.852545238
1943,526732.085328283
1944,791548.6163
1945,61469.8324554834
1946,583407.119657143
1947,77486.1839285715
1948,316240.1067
1949,177686.542190476
1950,684666.428333334
1951,131346.721609524
1952,162715.254566667
1953,65512.7281333333
1954,397112.601133334
1955,128028.013188889
1956,260161.264897436
1957,86551.5436666667
1958,86687.9838974026
1959,281136.661266667
1960,716398.500366667
1961,258778.030933333
1962,112327.720033333
1963,236047.359221645
1964,102838.411514286
1965,75164.4917666667
1966,51436.571218315
1967,85370.3627294042
1968,551189.177155556
1969,484315.221369231
1970,1549375.7274
1971,586793.011566667
1972,279986.825173993
1973,360117.422056777
1974,194806.594566667
1975,688615.573066666
1976,386940.486016667
1977,206585.776808225
1978,290913.49392381
1979,65682.0374151515
1980,303034.023766667
1981,593089.035633334
1982,65515.6838333333
1983,100274.954566667
1984,45344.2224666667
1985,197350.425366667
1986,177462.08270525
1987,296273.295293507
1988,150560.203669231
1989,980398.416433333
1990,456047.581433333
1991,202583.273452464
1992,127439.4818
1993,265529.616390476
1994,98255.6696571429
1995,650833.800066666
1996,332319.729133333
1997,132316.788333333
1998,190487.311866667
1999,164041.7786
2000,1093934.6018
2001,342064.407547619
2002,70586.2033238095
2003,137658.890519048
2004,153076.274018391
2005,302866.115
2006,331838.8008
2007,61781.5003333333
2008,236581.718955555
2009,425549.387933333
2010,289381.359170531
2011,218095.4334
2012,255624.440666667
2013,103323.183066667
2014,306143.684833333
2015,235448.856866667
2016,1029148.72283333
2017,1654646.61926667
2018,195416.8489
2019,862975.085833333
2020,211622.145159411
2021,267575.516344445
2022,276734.497409524
2023,82118.7512085562
2024,158468.997593651
2025,301894.85032381
2026,68535.033352381
2027,200085.626595238
2028,270321.766033333
2029,351020.775633333
2030,293676.871
2031,37990.323124531
2032,193556.466554112
2033,205619.851766667
2034,343537.629966667
2035,46815.8782095238
2036,276734.150066667
2037,383337.610352381
2038,179738.795957143
2039,157106.984680087
2040,291310.6429
2041,187452.513166667
2042,200338.458319048
2043,292852.379419048
2044,311482.432811111
2045,471006.47812674
2046,798753.859609524
2047,79884.9888761905
2048,530374.638066667
2049,1049237.85876667
2050,60267.2335333333
2051,1067156.14626667
2052,109694.416372222
2053,458454.8344
2054,175572.64597619
2055,150222.972045671
2056,389935.892166667
2057,251226.523533333
2058,84034.426387013
2059,206256.918869852
2060,265798.7868
2061,252228.782623077
2062,183738.895633333
2063,111978.526377778
2064,364875.417366667
2065,146526.968017704
2066,227158.737666667
2067,189237.062049062
2068,284690.6724
2069,130182.83637558
2070,266505.597952381
2071,291514.059955556
2072,1109545.55283846
2073,123624.823133333
2074,132935.369857143
2075,52930.8174321789
2076,674802.415666666
2077,1287510.58983333
2078,153984.444552381
2079,126967.503586625
