sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
300000,203,24,24031,190180,60020,NA,T,9604,63,NA,3,1,7,3,3,3,1,5,1,0,3,1,1,2,2,2,2,1,1,1,2,0,1680,2,1,1,NA,NA,NA,SKOKIE,60077,7783,0.4296543749196968,0.06822561994089682,0.29602980855711164,0.1334960812026211,0.1451882307593473,70122,Skokie,0,0,4,1,0,0,SCHOOL DISTRICT 69,COMMUNITY HIGH SCHOOL  219,12.808,58958,FALSE,TRUE,TRUE
400000,204,16,16100,295730,44680,NA,W,8125,62,NA,2,1,7,4,3,1,1,5,1,1,3,2,0,NA,NA,2,2,1,2,1,2,0,1934,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,6380,0.8775862068965518,0.01442006269592476,0.03918495297805643,0.02288401253918495,0.08746081504702194,51089,Mount Prospect,0,0,3,1,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.892,102379,FALSE,TRUE,TRUE
399918,203,24,24081,252940,48700,NA,T,5904,62,NA,3,1,7,3,3,1,1,5,1,1,2,1,1,2,2,2,2,3,1,2,2,0,1595,2,1,5,1,NA,1,SKOKIE,60076,6847,0.4198919234701329,0.10895282605520666,0.2433182415656492,0.17730392872791004,0.08923616182269607,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 69,COMMUNITY HIGH SCHOOL  219,13.381,53734,FALSE,TRUE,TRUE
220000,295,35,35071,197600,9290,NA,W,2324,28,NA,3,1,7,4,3,3,1,5,1,1,3,1,1,2,NA,2,1,2,3,1,1,81,1697,2,1,2,NA,NA,NA,SCHAUMBURG,60193,7135,0.6505956552207428,0.02102312543798178,0.1925718290119131,0.11548703573931324,0.02032235459004905,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.414,73136,FALSE,TRUE,TRUE
23289,211,37,37181,90240,43910,NA,O,13511,133,2,1,1,8,4,4,3,1,2,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2119,2,2,2,NA,NA,NA,LANSING,60438,4141,0.3487080415358609,0.5032600821057716,0,0.11374064235691862,0.06858246800289786,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.039,53343,FALSE,TRUE,TRUE
92300,207,72,72212,105800,24370,NA,T,3750,64,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,2,NA,2,2,3,1,2,2,0,1186,2,1,2,NA,NA,NA,CHICAGO,60620,5007,5.991611743559018e-4,0.9796285200718994,0,0.00519273017775114,0.01457958857599361,14000,Chicago,0,0,1,0,0,0,FOSTER PARK,HIRSCH HS,6.835999999999999,42596,FALSE,TRUE,FALSE
765000,204,25,25051,171290,301700,NA,W,35495,49,NA,3,1,7,4,1,3,1,5,2,1,3,2,1,NA,NA,2,2,4,2,1,2,0,1865,2,1,1,NA,NA,1,NORTHBROOK,60062,5907,0.8324022346368715,0,0.13712544438801422,0.01574403250380904,0.02945657694261046,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 31,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.11,111912,FALSE,TRUE,TRUE
12000,203,72,72170,56800,22500,NA,O,3750,98,NA,1,1,7,5,2,3,2,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1056,2,1,1,NA,NA,1,CHICAGO,60636,1162,0.02065404475043029,0.8846815834767642,0,0.09466437177280553,0,14000,Chicago,0,0,1,0,0,0,WENTWORTH,HARPER HS,6.398992021276595,52625,FALSE,TRUE,TRUE
237000,295,29,29084,267060,13070,NA,W,2378,16,NA,1,1,5,2,1,3,1,5,1,1,2,2,1,2,2,2,2,3,1,1,1,0,1712,1,1,2,1,NA,NA,PALATINE,60067,7294,0.663421990677269,0.04085549766931724,0.13531669865642995,0.15204277488346588,0.01494378941595832,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,11.514,65639,FALSE,TRUE,TRUE
57000,202,12,12150,43710,12500,NA,W,6250,99,NA,2,1,4,3,1,3,1,5,2,0,1,1,0,2,NA,2,3,7,NA,NA,NA,0,963,2,1,1,3,NA,1,CHICAGO HEIGHTS,60411,4105,0.36881851400730814,0.1464068209500609,0,0.4638246041412911,0.03995127892813642,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  170,BLOOM TOWNSHIP HIGH SCHOOL  206,10.069,38082,FALSE,FALSE,TRUE
365000,203,71,71463,283140,86920,NA,T,6439,60,NA,2,1,5,3,1,3,2,5,2,0,3,1,0,NA,NA,2,2,2,2,2,2,0,1092,2,1,1,NA,NA,NA,CHICAGO,60646,4725,0.6960846560846561,0.03047619047619047,0.1073015873015873,0.14137566137566138,0.04952380952380952,14000,Chicago,0,0,1,0,0,0,EDGEBROOK,TAFT HS,7.261831325301205,105833,FALSE,TRUE,TRUE
365000,278,29,29050,328930,64760,NA,T,19929,27,NA,3,1,7,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,2214,2,1,2,NA,NA,NA,PALATINE,60074,7375,0.6627796610169492,0.02725423728813559,0.11877966101694916,0.15213559322033898,0.07471186440677965,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.115,67773,FALSE,TRUE,TRUE
203000,203,39,39071,162740,41400,NA,W,6900,58,NA,2,1,6,3,1,3,1,5,1,0,1,1,0,2,2,2,2,2,1,2,2,0,1350,2,1,1,3,NA,NA,OAK LAWN,60453,4607,0.5971347948773605,0.08291729976123291,0.03190796613848491,0.284566963316692,0.00347297590622965,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  123,COMMUNITY HIGH SCHOOL  218,13.954,55662,FALSE,TRUE,TRUE
237000,203,16,16100,158960,40040,NA,T,8898,58,NA,3,1,5,3,3,1,1,5,2,0,2,1,1,NA,NA,2,2,1,3,1,2,0,1138,2,1,1,3,NA,NA,MOUNT PROSPECT,60056,4832,0.8950745033112583,0,0.00496688741721854,0.0933360927152318,0.01324503311258278,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,9.181,102135,FALSE,TRUE,TRUE
122000,204,37,37171,78280,19800,NA,T,6600,55,NA,3,1,6,4,2,3,1,2,2,0,3,2,1,NA,NA,2,2,1,1,1,2,0,1933,2,1,1,NA,NA,NA,THORNTON,60476,3178,0.5899937067337948,0.2857142857142857,0.01227186910006293,0.09502831969792322,0.03398363750786658,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  154,THORNTON TOWNSHIP HIGH SCHOOL  205,18.725,57449,FALSE,TRUE,TRUE
335000,204,38,38040,338090,50730,NA,O,9225,37,NA,3,1,7,4,3,3,1,5,1,1,3,2,0,2,2,2,2,3,3,1,2,0,2042,2,1,1,NA,NA,NA,ARLINGTON HEIGHTS,60004,6259,0.6940405815625499,0.00511263780156574,0.12430100655056718,0.14794695638280875,0.05719763540501677,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,11.065,90799,FALSE,TRUE,TRUE
180000,203,70,70111,139160,36000,NA,W,4500,58,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1128,2,1,1,NA,NA,NA,CHICAGO,60619,4577,0.00677299541184181,0.9737819532444832,0,0,0.03889010268734979,14000,Chicago,0,0,1,0,0,0,DIXON,BOWEN HS,7.260601783060921,53594,FALSE,FALSE,TRUE
140000,211,76,76060,161310,53120,NA,T,3125,57,NA,2,1,10,4,1,1,1,5,2,0,3,2,0,NA,NA,2,2,7,NA,NA,NA,0,1104,2,2,2,NA,NA,NA,CHICAGO,60632,2758,0.0438723712835388,0.0387962291515591,0.2519941986947063,0.6352429296591733,0.05366207396664249,14000,Chicago,0,0,5,-1,0,0,BURROUGHS,KELLY HS,6.861,41681,FALSE,FALSE,TRUE
225000,203,71,71200,202790,46500,NA,T,3720,59,NA,2,1,5,3,1,1,2,5,2,0,1,1,1,NA,NA,2,2,3,1,2,2,0,1175,2,1,1,3,NA,NA,CHICAGO,60634,4193,0.3040782256141188,0,0.07035535416169807,0.6212735511566897,0.00429286906749344,14000,Chicago,0,0,1,0,0,0,LYON,STEINMETZ COLLEGE PREP HS,6.79,61383,FALSE,TRUE,TRUE
411000,205,31,31091,275450,26730,NA,W,4455,123,NA,1,1,9,5,1,3,2,5,2,0,2,3,0,2,2,2,2,3,1,2,2,0,1760,2,1,2,3,NA,NA,FOREST PARK,60130,4823,0.5034211071946921,0.3439767779390421,0.06323864814430852,0.05556707443499896,0.06759278457391665,26935,Forest Park,0,0,1,0,0,0,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,13.219,52642,FALSE,TRUE,TRUE
304000,207,35,35090,205020,50090,AV,W,9108,42,NA,1,1,7,4,4,3,1,5,1,1,3,2,1,2,2,2,2,3,1,1,2,0,1902,2,1,2,NA,NA,NA,ELK GROVE VILLAGE,60007,6919,0.7236594883653708,0.02630437924555571,0.15088885677120972,0.05969070674953028,0.07688972394854748,23256,Elk Grove Village,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.222,97969,FALSE,TRUE,TRUE
125000,204,15,15030,110380,36430,NA,T,4287,95,NA,2,1,7,3,1,1,2,5,1,0,1,1,0,2,2,2,2,3,1,2,2,0,1898,2,1,5,1,NA,NA,CICERO,60804,8099,0.0666748981355723,0.03531300160513644,0,0.8906037782442277,0.00740832201506358,14351,Cicero,0,0,1,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,17.119,52274,FALSE,TRUE,TRUE
92000,234,37,37033,52720,22400,NA,T,6400,58,NA,3,1,5,3,3,1,1,5,2,0,2,1,0,NA,NA,2,2,2,1,2,2,0,1040,2,1,4,3,NA,NA,DOLTON,60419,4578,0.05417212756662298,0.9159021406727827,0.00873743993010048,0.00677151594582787,0.02883355176933158,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,22.742,46837,FALSE,TRUE,TRUE
236500,211,31,31020,264530,26070,NA,W,5795,55,6,2,1,27,10,1,2,2,5,2,0,3,6,1,2,2,2,2,7,NA,NA,NA,0,5803,2,2,2,NA,NA,NA,BELLWOOD,60104,5020,0.04880478087649402,0.7386454183266933,7.968127490039841e-4,0.20916334661354585,0.00318725099601593,04975,Bellwood,0,0,1,0,0,1,SCHOOL DISTRICT 88,PROVISO TOWNSHIP HIGH SCHOOL 209,19.101,52200,FALSE,FALSE,TRUE
21000,234,72,72312,92840,17180,NA,W,3125,49,NA,2,2,7,3,3,1,1,5,2,0,3,1,1,NA,NA,2,2,7,NA,NA,NA,0,1072,2,1,4,NA,NA,NA,CHICAGO,60643,3663,0.00682500682500682,0.90990990990991,0,0,0.11984711984711983,14000,Chicago,0,0,1,0,0,0,SHOOP,MORGAN PARK HS,6.41,37159,FALSE,FALSE,TRUE
60000,203,72,72282,82320,20310,NA,W,3125,55,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1100,2,1,1,NA,NA,NA,CHICAGO,60628,4359,0.00229410415232851,0.9740766230786878,0,2.2941041523285156e-4,0.04679972470750172,14000,Chicago,0,0,1,0,0,0,EVERS,HARLAN HS,6.884,60755,FALSE,FALSE,TRUE
148000,203,70,70080,118190,46900,NA,W,5212,67,NA,2,1,7,4,1,1,1,5,1,2,3,1,2,2,NA,2,2,3,2,2,2,0,1315,2,1,1,NA,NA,NA,CHICAGO,60649,1572,6.361323155216285e-4,0.9910941475826972,6.361323155216285e-4,0,0.01526717557251908,14000,Chicago,0,0,1,0,0,0,BOUCHET,CHICAGO VOCATIONAL HS,7.260601783060921,41908,FALSE,TRUE,TRUE
317500,211,17,17210,297830,90090,NA,W,10921,116,4,1,1,16,8,1,3,1,5,2,0,3,4,0,2,NA,2,2,4,1,2,2,0,3088,2,2,2,NA,NA,NA,EVANSTON,60202,3658,0.405686167304538,0.2728266812465828,0.01503553854565336,0.2258064516129032,0.15527610716238385,24582,Evanston,0,0,6,1,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,9.747,83036,FALSE,TRUE,TRUE
200000,203,73,73031,262720,97200,NA,W,3240,100,NA,1,1,6,3,1,3,2,5,2,0,1,1,0,2,2,2,2,3,1,2,2,0,1224,1,1,1,3,NA,1,CHICAGO,60660,2582,0.5236250968241674,0.03679318357862122,0.06467854376452363,0.3222308288148722,0.09488768396591787,14000,Chicago,0,0,1,0,0,0,PEIRCE,SENN HS,6.397909667194929,50781,FALSE,TRUE,TRUE
185000,203,35,35170,140960,47320,NA,T,11830,53,NA,1,1,6,3,2,3,1,5,2,0,3,1,1,2,NA,2,2,1,1,1,2,0,1455,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60169,3227,0.6780291292221878,0,0.15990083669042454,0.12240471025720484,0.07499225286643942,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.549,76959,FALSE,TRUE,TRUE
221650,205,36,36050,60160,84600,NA,T,11280,67,NA,1,1,6,2,4,3,1,5,2,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,1434,2,1,5,3,NA,NA,BURBANK,60459,4270,0.6618266978922717,0.01967213114754098,0.01053864168618267,0.2756440281030445,0.06299765807962529,09642,Burbank,0,0,1,0,0,0,SCHOOL DISTRICT  111,COMMUNITY HIGH SCHOOL  220,11.958,63388,FALSE,FALSE,TRUE
275000,203,38,38010,203560,39500,NA,W,9295,52,NA,1,1,6,4,1,3,1,5,1,0,3,2,1,2,NA,2,2,3,1,2,2,0,1432,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,7067,0.7452950332531484,0.01570680628272251,0.20220744304513935,0.02490448563746993,0.0220744304513938,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  26,ARLINGTON HTS TWNSHP H S 214,9.951,94921,FALSE,TRUE,TRUE
265000,203,35,35040,195470,36890,AV,W,8680,48,NA,1,1,6,3,2,3,1,5,1,1,2,1,1,2,2,2,2,3,1,1,2,0,1386,2,1,1,3,NA,NA,SCHAUMBURG,60193,5223,0.6034845874018763,0.01531686770055523,0.15029676431169825,0.218648286425426,0.02010338885697874,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.211,80957,FALSE,TRUE,TRUE
29500,234,32,32120,69620,19800,NA,O,7200,58,NA,3,1,6,2,3,1,1,5,1,0,3,2,0,2,NA,2,2,3,1,2,2,0,1088,2,1,4,NA,NA,NA,PARK FOREST,60466,4238,0.2418593676262388,0.7302973100519112,0,0.02760736196319018,4.7192071731949034e-4,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,31.736,34088,FALSE,TRUE,TRUE
62000,295,30,30060,106770,12750,NA,W,729,26,NA,3,2,4,2,2,3,1,5,2,0,3,1,1,2,NA,2,2,7,NA,NA,NA,22,968,2,1,2,NA,NA,NA,WILLOW SPRINGS,60480,5606,0.8480199785943632,0.01944345344273992,0.02408134141990724,0.08383874420264002,0.04584373885123082,NA,NA,0,0,6,1,0,1,SCHOOL DISTRICT C C  108,CONSOLIDATED HIGH SCHOOL  230,12.992,88750,FALSE,FALSE,TRUE
240000,203,22,22080,162160,43720,NA,W,7605,58,NA,3,1,5,3,1,1,1,5,1,0,3,2,1,2,2,2,2,1,1,1,2,0,1092,2,1,1,NA,NA,NA,MORTON GROVE,60053,3700,0.6045945945945946,0.00243243243243243,0.3245945945945946,0.01405405405405405,0.10864864864864864,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,10.521,88287,FALSE,TRUE,TRUE
76700,202,39,39100,119180,21420,NA,O,4760,62,NA,2,1,6,3,1,1,1,5,2,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,933,2,1,1,1,NA,NA,EVERGREEN PARK,60805,5195,0.670259865255053,0.17035611164581327,0.02771896053897979,0.10914340712223292,0.02483156881616939,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,12.36,71393,FALSE,FALSE,TRUE
415000,295,76,76011,307090,69920,NA,W,736,24,NA,2,2,7,2,2,3,1,5,1,1,3,2,0,2,2,2,2,1,2,1,1,0,1357,2,1,3,NA,NA,NA,CHICAGO,60605,3475,0.44805755395683455,0.30676258992805755,0.1965467625899281,0.01669064748201439,0.06129496402877698,14000,Chicago,0,0,6,-1,0,0,SOUTH LOOP,PHILLIPS HS,7.145,77578,FALSE,TRUE,TRUE
815000,206,77,77170,430130,105000,NA,T,3000,107,NA,2,2,8,4,1,3,1,5,1,1,3,2,1,2,2,2,2,3,1,2,2,0,2856,2,1,3,NA,NA,1,CHICAGO,60647,3136,0.7216198979591837,0.0315688775510204,0.04496173469387755,0.1677295918367347,0.06505102040816327,14000,Chicago,0,0,9,1,0,0,PULASKI,CLEMENTE HS,6.396,133438,FALSE,TRUE,TRUE
155000,234,13,13151,119430,27220,NA,W,7260,49,NA,3,1,6,3,3,1,1,5,2,0,3,1,1,2,NA,2,2,3,1,2,2,0,1008,2,1,4,NA,NA,NA,OAK FOREST,60452,2170,0.4599078341013825,0.15253456221198156,0.0184331797235023,0.35576036866359445,0.02672811059907834,54638,Oak Forest,0,0,1,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,15.308,80592,FALSE,TRUE,TRUE
27000,203,13,13320,53320,12940,NA,O,8628,57,NA,3,1,6,3,4,3,1,2,1,0,3,1,0,NA,NA,2,2,3,3,1,2,0,1269,2,1,1,NA,NA,NA,MARKHAM,60428,5406,0.08916019237883832,0.732519422863485,0.01590825009248982,0.1505734369219386,0.02367739548649648,47007,Markham,0,0,1,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,23.17,42417,FALSE,TRUE,TRUE
930000,278,71,71362,376500,64500,NA,O,5375,2,NA,1,1,8,4,1,1,1,5,1,1,3,3,1,2,2,2,2,3,1,2,2,0,2984,2,1,2,NA,NA,NA,CHICAGO,60631,1378,0.9194484760522496,0,0.01596516690856313,0.04136429608127721,0.04644412191582003,14000,Chicago,0,0,1,0,0,0,EBINGER,TAFT HS,6.867,97102,FALSE,TRUE,TRUE
360000,211,71,71101,298450,48750,AV,W,3750,107,2,2,2,12,6,1,3,2,5,2,0,3,2,0,2,NA,2,2,3,1,2,2,0,2596,2,2,2,NA,NA,1,CHICAGO,60641,7747,0.5843552342842391,0.00684135794501097,0.0715115528591713,0.3090228475538918,0.05653801471537369,14000,Chicago,0,0,1,0,0,1,PORTAGE PARK,SCHURZ HS,7.149,68157,FALSE,TRUE,TRUE
255000,205,24,24031,277240,49030,NA,T,6764,77,NA,3,1,6,4,3,3,1,5,2,1,2,2,1,NA,NA,2,2,1,2,1,2,0,1557,2,1,2,3,NA,NA,MORTON GROVE,60053,3769,0.5327673122844255,0.02626691430087556,0.3488989121782966,0.07933138763597772,0.01724595383390819,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT 70,COMMUNITY HIGH SCHOOL  219,10.73,78250,FALSE,TRUE,TRUE
275000,204,76,76050,231070,86400,NA,W,2700,120,NA,2,2,7,3,3,3,1,5,2,0,3,1,0,2,NA,2,3,7,NA,NA,NA,0,2464,2,1,1,NA,NA,NA,CHICAGO,60608,3125,0.18784,0.01248,0.41504,0.38464,0,14000,Chicago,0,0,4,0,0,0,HOLDEN,TILDEN HS,7.266,36005,FALSE,FALSE,TRUE
215000,203,72,72030,140180,31870,NA,W,3750,63,NA,2,1,6,3,1,3,1,2,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1372,2,1,5,1,NA,NA,CHICAGO,60629,4503,0.08860759493670886,0.01021541194759049,0,0.8996224739062847,0.00310903841883189,14000,Chicago,0,0,1,0,0,0,SANDOVAL,SOLORIO HS,6.887,64861,FALSE,TRUE,TRUE
55000,205,77,77013,66630,83620,NA,W,11150,126,NA,1,1,8,4,1,3,1,5,2,0,3,1,0,2,NA,2,2,7,NA,NA,NA,0,2028,2,1,2,NA,NA,NA,CHICAGO,60644,5556,0.00989920806335493,0.9537437005039596,0,0.02825773938084953,0.0161987041036717,14000,Chicago,0,0,1,0,0,0,ELLINGTON,AUSTIN CCA HS,7.145,20611,FALSE,FALSE,TRUE
250000,205,11,11060,179050,27620,NA,W,4092,68,NA,2,1,6,3,3,1,1,5,1,1,3,1,2,2,2,2,2,3,1,2,2,0,1383,2,1,2,NA,NA,1,BERWYN,60402,3593,0.34734205399387696,0.01502922349011967,0.0520456443083774,0.5763985527414417,0.01836905093236849,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.044,69167,FALSE,TRUE,TRUE
150000,203,28,28040,94880,70700,NA,W,20200,53,NA,1,1,5,2,2,3,1,5,2,0,3,1,0,2,NA,2,2,1,1,2,2,0,1066,2,1,1,NA,NA,NA,ORLAND PARK,60462,8000,0.7105,0.098375,0.071125,0.11025,0.018,56640,Orland Park,0,0,6,1,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,10.315,85932,FALSE,TRUE,TRUE
199000,212,13,13120,206450,44100,AV,W,13460,65,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,MARKHAM,60428,3301,0.1808542865798243,0.7049378976067858,0.0039382005452893,0.09996970614965162,0.02059981823689791,47007,Markham,0,0,1,0,0,1,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,22.803,34000,FALSE,NA,FALSE
337000,205,21,21082,234000,36300,NA,W,7261,68,NA,2,1,7,3,1,3,1,5,1,0,2,1,0,2,2,2,2,3,1,2,2,0,1368,2,1,2,3,NA,NA,LA GRANGE,60525,3751,0.9480138629698748,0.01146360970407891,0.0021327645961077,0.02985870434550786,0.01706211676886163,40767,La Grange,0,0,1,0,0,0,SCHOOL DISTRICT  105,LYONS TOWNSHIP HIGH SCHOOL  204,9.628,150273,FALSE,TRUE,TRUE
361000,205,17,17220,248400,55120,NA,W,5250,94,NA,3,1,6,3,1,3,2,5,2,1,3,1,1,2,2,2,2,1,2,2,2,0,1600,2,1,2,NA,NA,NA,EVANSTON,60202,6347,0.38364581692138017,0.3247203403182606,0.0809831416417205,0.1832361745706633,0.05215062234126359,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,9.883,61743,FALSE,TRUE,TRUE
346000,234,20,20010,267380,39140,NA,W,6022,45,NA,3,1,6,3,3,1,1,5,1,0,3,2,0,NA,NA,2,2,3,2,1,2,0,1232,2,1,4,NA,NA,NA,ROSEMONT,60018,2451,0.8514891880864953,0.01183190534475724,0.01427988576091391,0.12239902080783352,0,65819,Rosemont,1,0,1,0,0,0,SCHOOL DISTRICT  78,COMMUNITY HIGH SCHOOL  212,9.518,59526,FALSE,TRUE,TRUE
1555000,208,23,23092,1298380,145800,NA,W,8100,9,NA,4,1,14,5,1,1,1,5,1,1,1,5,1,2,2,2,2,3,4,2,2,0,3984,2,1,2,1,NA,NA,WILMETTE,60091,4880,0.8752049180327869,2.0491803278688525e-4,0.07172131147540983,0.01823770491803278,0.06926229508196721,82075,Wilmette,0,0,1,0,0,0,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,7.808,162328,TRUE,TRUE,TRUE
250000,295,28,28103,193060,15920,NA,W,1769,16,NA,3,1,6,3,1,3,1,5,1,1,3,2,1,2,1,2,2,3,2,1,1,0,1952,2,1,2,NA,NA,NA,TINLEY PARK,60487,9619,0.8735835325917455,0.01060401289115292,0.04678240981390997,0.05832207090134109,0.021415947603701,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.953,97899,FALSE,TRUE,TRUE
45000,203,72,72251,76690,31920,NA,W,4256,96,NA,2,1,5,3,1,3,1,5,2,0,2,1,1,2,2,2,2,2,1,2,2,0,1200,2,1,1,3,NA,1,CHICAGO,60620,2969,0.03300774671606601,0.9373526439878748,0,0,0.05220613001010441,14000,Chicago,0,0,1,0,0,0,HARVARD,ROBESON HS,6.786,34657,FALSE,TRUE,TRUE
35000,211,70,70240,66240,20310,NA,O,3125,135,2,1,1,8,4,1,3,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,1673,2,2,2,3,NA,NA,CHICAGO,60617,5857,0.09885606966023562,0.03261055147686529,0,0.868533378862899,0,14000,Chicago,0,0,1,0,0,0,SOUTHEAST,WASHINGTON HS,7.282,41860,FALSE,FALSE,TRUE
250000,211,15,15090,193280,31870,NA,W,3750,26,2,2,1,8,4,1,2,1,5,1,0,3,4,0,2,2,2,2,3,1,2,2,0,2333,2,2,1,NA,NA,NA,CICERO,60804,7973,0.16618587733600904,0.01755926251097454,0.01141352063213345,0.8030854132697856,0.0035118525021949,14351,Cicero,0,0,7,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.685,44867,FALSE,TRUE,TRUE
119000,203,70,70180,84000,25770,NA,W,4687,75,NA,2,1,7,3,1,3,1,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,1642,2,1,5,1,NA,NA,CHICAGO,60617,3321,0.05901836796145739,0.6781090033122553,3.0111412225233364e-4,0.25082806383619394,0.02348690153568202,14000,Chicago,0,0,4,1,0,0,BURNHAM,BOWEN HS,6.803,44423,FALSE,TRUE,TRUE
145000,234,12,12044,147220,29750,NA,W,8500,47,NA,3,1,6,3,3,1,1,5,1,1,3,2,0,2,NA,2,2,4,3,1,2,0,1665,2,1,4,NA,NA,NA,LANSING,60438,6522,0.4207298374731677,0.4260962894817541,0.00919963201471941,0.11974854339159768,0.03603189205765102,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT  171,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,16.617,51485,FALSE,TRUE,TRUE
